subscription_id,user_id,plan_type,currency,amount_paid,starting_date,ending_date,status,billing_cycle,auto_renew
SUB000880,USR01902,Free,AED,0,21/04/2024,22/08/2025,Active,,FALSE
SUB000219,USR02199,Free,AED,999999,23/04/2026,,Active,Monthly,TRUE
SUB000212,USR00119,Free,AED,,24/05/2023,17/02/2027,Active,ANNUAL,no
SUB002683,USR00411,--,AED,175.98,03/03/2025,08/02/2025,Paused,monthly,
SUB001667,USR01812,Free,AED,0,23/09/2024,,Active,monthly,FALSE
SUB002103,USR00840,Free,AED,0,09/07/2025,20/12/2025,Cancelled,Annual,
SUB001556,USR01206,Enterprise,AED,484.98,17/07/2024,17/01/2027,Paused,Monthly,yes
SUB003134,USR01554,Free,AED,0,25/07/2025,,Active,N/A,0
SUB000649,USR02195,Free,AED,0,31/08/2024,,Active,N/A,no
SUB001824,USR00250,Free,AED,0,31/08/2023,23/09/2024,Active,N/A,yes
SUB002020,USR00150,Pro,AED,149.96,01/10/2024,,,Annual,TRUE
SUB001595,USR02179,Pro,AED,-154.87,28/02/2025,18/06/2024,Active,Annual,TRUE
SUB001013,USR00615,Free,AED,0,03/01/2024,08/01/2026,Expired,monthly,
SUB001354,USR00283,Free,AED,0,02/11/2023,,Cancelled,Monthly,0
SUB001916,USR00851,Basic,AED,47.72,25/08/2025,12/03/2027,Cancelled,monthly,no
SUB001517,USR01093,Basic,AED,47.25,01/02/2024,06/05/2025,Active,Annual,
SUB002767,USR00300,Free,AED,0,18/08/2024,,Active,monthly,no
SUB001934,USR02890,Free,AED,0,29/10/2023,,Paused,Monthly,FALSE
SUB003153,USR00988,Basic,AED,44.29,26/08/2024,22/07/2024,Paused,N/A,FALSE
SUB002196,USR01108,Pro,AED,140.23,19/12/2023,25/07/2024,cancelled,Monthly,TRUE
SUB003002,USR00070,Pro,AED,160.44,02/11/2023,29/12/2025,Paused,,yes
SUB002303,USR01108,N/A,AED,122.67,29/01/2024,12/11/2026,Expired,,FALSE
SUB001890,USR01115,Basic,AED,49.59,21/12/2025,04/07/2024,Paused,Monthly,0
SUB002155,USR00965,Free,N/A,0,14/08/2024,,Expired,Annual,yes
SUB000566,USR02285,Basic,AED,46.85,25/09/2023,24/06/2024,Cancelled,monthly,FALSE
SUB002441,USR00568,Enterprise,AED,501.91,25/06/2023,,Cancelled,N/A,FALSE
SUB003158,USR01743,Free,AED,0,,,Paused,Monthly,TRUE
SUB002706,USR00758,Pro,AED,136.77,09/05/2024,12/05/2027,Active,N/A,0
SUB000231,USR02010,Pro,AED,162.03,13/12/2023,18/11/2023,Cancelled,,yes
SUB002195,USR00460,--,AED,417.98,07/03/2026,15/02/2026,Cancelled,N/A,TRUE
SUB000049,USR01608,Basic,USD,49.9,22/10/2025,26/04/2027,Expired,monthly,FALSE
SUB001020,USR01347,Free,AED,0,10/03/2024,,Expired,Monthly,no
SUB002216,USR01075,Basic,AED,52.46,06/11/2023,,Active,,TRUE
SUB003384,USR02841,Basic,USD,48.13,25/01/2026,18/12/2026,Expired,N/A,no
SUB000957,USR02276,Enterprise,AED,512.95,02/10/2025,21/09/2025,--,N/A,TRUE
SUB000053,USR02636,Pro,AED,142.59,06/12/2024,16/07/2026,Active,,0
SUB000599,USR01438,Free,AED,0,06/08/2024,,Active,N/A,no
SUB001756,USR00726,Basic,AED,45.56,26/01/2024,,Cancelled,,yes
SUB000809,USR02824,Free,AED,,13/06/2023,,Cancelled,N/A,yes
SUB002096,USR01816,Free,AED,0,31/08/2023,,Active,,FALSE
SUB000400,USR01140,Free,AED,0,07/03/2025,27/03/2026,Expired,monthly,0
SUB002673,USR01735,Free,AED,0,21/07/2024,17/07/2024,Active,,1
SUB000652,USR02321,Basic,AED,47.44,29/11/2025,11/09/2025,Active,N/A,0
SUB002907,USR02868,Free,AED,0,02/02/2024,05/08/2026,Active,Annual,1
SUB000469,USR02552,Pro,AED,156.52,12/11/2024,10/04/2027,Cancelled,Annual,FALSE
SUB001731,USR01690,Free,AED,0,01/12/2023,,cancelled,monthly,no
SUB001014,USR01530,Basic,AED,47.9,15/02/2025,10/05/2027,Cancelled,Monthly,1
SUB003352,USR00565,Pro,AED,140.24,22/08/2023,17/03/2027,Active,ANNUAL,FALSE
SUB000348,USR02665,Pro,AED,136.06,,,Cancelled,N/A,no
SUB001596,USR02665,Pro,USD,161.35,07/07/2023,,Active,monthly,1
SUB002329,USR00623,Enterprise,AED,529.92,05/02/2026,25/07/2024,Cancelled,N/A,TRUE
SUB000991,USR00001,Enterprise,USD,512.19,08/10/2025,17/05/2025,Active,monthly,FALSE
SUB003213,USR02783,Free,USD,0,29/09/2023,,Active,Annual,0
SUB001484,USR01403,Pro,AED,156.69,03/02/2024,21/08/2026,Cancelled,ANNUAL,0
SUB000716,USR02051,Basic,AED,50.73,03/12/2025,14/11/2025,Active,N/A,TRUE
SUB000010,USR02048,Enterprise,AED,523.34,03/09/2024,,N/A,Monthly,1
SUB002789,USR01965,Enterprise,AED,456.58,04/02/2026,,Active,,0
SUB001669,USR01571,Basic,AED,49.94,11/01/2024,13/02/2027,Active,,FALSE
SUB001799,USR01353,Free,AED,0,03/11/2023,03/03/2026,Active,Annual,
SUB002319,USR01980,Free,AED,0,03/06/2023,22/11/2026,Active,Monthly,
SUB003283,USR00006,Pro,AED,144.7,22/02/2026,19/01/2027,Active,monthly,TRUE
SUB000286,USR02038,Pro,EUR,158.8,08/05/2026,28/08/2025,Active,,FALSE
SUB002590,USR01823,--,USD,66.75,13/09/2025,20/05/2024,Cancelled,Monthly,1
SUB001653,USR00939,Free,AED,0,08/01/2025,14/03/2026,Active,ANNUAL,TRUE
SUB002790,USR02282,Free,AED,,02/07/2024,08/04/2026,Cancelled,Monthly,FALSE
SUB000445,USR00051,Pro,AED,141.74,06/12/2024,24/04/2025,,Annual,FALSE
SUB002392,USR01009,Pro,AED,145.03,13/01/2026,17/12/2025,Expired,N/A,no
SUB001876,USR00370,Free,AED,0,25/02/2024,28/03/2025,Active,monthly,TRUE
SUB000831,USR01749,Basic,AED,50.71,24/11/2023,,Paused,monthly,
SUB002152,USR01827,Pro,AED,-151.64,02/05/2026,22/04/2025,Cancelled,Monthly,0
SUB002432,USR02891,Enterprise,USD,483.39,28/06/2023,,Active,,TRUE
SUB000100,USR02902,Pro,AED,140.74,10/07/2025,09/02/2026,Expired,Monthly,
SUB000782,USR02285,Free,USD,0,08/08/2025,11/02/2025,Active,Annual,TRUE
SUB000804,USR00116,Basic,USD,50.83,23/11/2023,,Active,N/A,TRUE
SUB002904,USR00148,Basic,AED,51.11,12/11/2025,,Active,,no
SUB003172,USR00092,Pro,AED,149.65,07/11/2025,08/04/2026,Active,monthly,FALSE
SUB000496,USR02999,Enterprise,AED,531.46,30/04/2024,19/12/2025,Active,,FALSE
SUB002481,USR00444,Basic,AED,-50.63,12/03/2024,30/10/2026,Active,Annual,yes
SUB002191,USR00260,Free,USD,999999,20/02/2024,28/07/2025,Expired,N/A,FALSE
SUB000828,USR02388,Free,AED,0,24/07/2023,,Expired,ANNUAL,TRUE
SUB002215,USR00453,Enterprise,USD,452.93,04/11/2023,02/06/2024,Active,monthly,
SUB002210,USR01209,Pro,AED,153.34,06/06/2023,,Cancelled,monthly,0
SUB000560,USR02495,pro,AED,29.47,24/08/2025,18/08/2025,Cancelled,,TRUE
SUB001953,USR00121,Basic,AED,47.31,06/03/2025,09/02/2027,Cancelled,Monthly,yes
SUB001138,USR01072,Free,AED,0,31/08/2025,,Active,ANNUAL,FALSE
SUB000008,USR02015,Basic,AED,46.58,03/05/2024,27/04/2026,Cancelled,ANNUAL,yes
SUB001220,USR01163,Pro,AED,147.16,13/09/2025,,Expired,Annual,1
SUB002222,USR02253,Free,AED,0,31/01/2026,05/08/2024,Active,N/A,TRUE
SUB002495,USR00920,Free,AED,0,20/06/2024,19/10/2026,Cancelled,ANNUAL,1
SUB003454,USR01664,Pro,AED,144.71,07/11/2024,,Cancelled,Annual,yes
SUB003372,USR02357,Enterprise,AED,531.96,05/10/2025,,Active,,0
SUB002915,USR00843,Basic,AED,,28/08/2023,,Expired,N/A,TRUE
SUB002628,USR01554,Free,AED,0,18/04/2026,31/10/2025,Cancelled,ANNUAL,FALSE
SUB000869,USR00175,Pro,AED,140.33,01/01/2024,27/12/2026,Active,N/A,
SUB002253,USR00147,Basic,AED,51.9,27/12/2023,,Active,Monthly,TRUE
SUB000903,USR00456,Enterprise,USD,471.79,03/10/2023,18/11/2024,Active,monthly,
SUB000581,USR01711,Free,USD,0,10/12/2024,08/12/2025,Active,,FALSE
SUB003431,USR00053,Basic,AED,50.61,21/07/2024,20/06/2026,--,Annual,FALSE
SUB003346,USR02063,Basic,AED,50.91,19/04/2024,30/04/2025,Cancelled,N/A,yes
SUB000486,USR01904,Free,,0,25/01/2026,27/01/2026,Expired,ANNUAL,no
SUB003049,USR01663,Free,AED,999999,06/10/2023,,Expired,Annual,TRUE
SUB000645,USR00984,Enterprise,AED,481.11,18/04/2026,,Active,,TRUE
SUB003490,USR00058,Pro,AED,150.54,08/01/2024,,Active,Monthly,yes
SUB000946,USR02266,Free,AED,0,23/05/2025,,Active,Monthly,TRUE
SUB002011,USR01033,Free,AED,0,26/12/2023,,Paused,Monthly,0
SUB002908,USR02711,Pro,USD,152.04,17/09/2023,28/06/2024,,Annual,yes
SUB003194,USR00723,Basic,AED,45.19,17/07/2023,,Active,Annual,TRUE
SUB001487,USR02413,Free,AED,0,07/06/2023,06/11/2026,Active,Annual,FALSE
SUB000004,USR01822,Free,AED,0,03/10/2025,,,N/A,TRUE
SUB001038,USR01401,Basic,AED,49.21,24/11/2025,,Active,,FALSE
SUB002407,USR00925,Basic,AED,53.67,02/11/2024,04/02/2026,Active,ANNUAL,TRUE
SUB002477,USR00245,Free,AED,0,17/05/2024,14/08/2024,Paused,Monthly,yes
SUB002325,USR00649,Free,AED,0,08/11/2025,,,Monthly,0
SUB000267,USR00029,Pro,AED,142.17,27/02/2024,12/09/2026,Cancelled,N/A,FALSE
SUB001491,USR02692,Free,AED,0,02/10/2023,27/04/2025,Active,N/A,no
SUB000750,USR01741,Free,AED,0,12/09/2023,,Active,ANNUAL,
SUB000492,USR02451,Free,EUR,0,15/04/2026,22/04/2026,Expired,N/A,no
SUB001894,USR00413,Pro,AED,150.51,19/04/2025,,Active,monthly,TRUE
SUB001743,USR02909,Basic,USD,45.38,18/04/2026,14/07/2026,Active,,FALSE
SUB002079,USR01510,Free,AED,0,27/08/2023,27/12/2025,,Monthly,TRUE
SUB000446,USR00524,Free,AED,0,09/01/2026,22/09/2025,Active,Annual,yes
SUB002809,USR02538,Free,AED,0,05/04/2024,18/03/2024,Cancelled,monthly,yes
SUB002422,USR02834,Pro,AED,153.12,08/02/2024,,Cancelled,N/A,TRUE
SUB003146,USR00246,Pro,AED,143.85,03/11/2024,14/09/2025,N/A,ANNUAL,1
SUB001247,USR01160,Enterprise,AED,-525.01,28/05/2023,,Active,Annual,FALSE
SUB001483,USR00852,Basic,AED,46.39,27/03/2024,,Active,,0
SUB000618,USR02537,Free,AED,0,17/12/2023,28/03/2026,Expired,Annual,FALSE
SUB000330,USR00629,Basic,AED,53.15,05/05/2026,10/10/2025,Active,N/A,TRUE
SUB001225,USR02100,Pro,AED,162.39,27/12/2024,,,Annual,1
SUB003474,USR02856,Basic,AED,48,17/04/2026,03/05/2026,Paused,ANNUAL,TRUE
SUB003255,USR02954,Free,AED,0,08/10/2025,,Cancelled,N/A,
SUB002391,USR01016,Free,AED,0,02/05/2024,,Active,monthly,yes
SUB002560,USR01611,Free,USD,0,10/10/2024,12/10/2024,Cancelled,,no
SUB001656,USR00010,Pro,AED,161.34,05/09/2024,01/01/2027,Active,monthly,FALSE
SUB001030,USR00929,Free,USD,0,11/12/2025,,Paused,N/A,FALSE
SUB000945,USR02837,Free,AED,0,11/04/2025,15/03/2027,Active,Monthly,1
SUB003185,USR00366,Basic,AED,50.79,22/04/2024,,active,Monthly,FALSE
SUB002440,USR00980,Free,AED,999999,01/09/2024,03/10/2025,Cancelled,ANNUAL,FALSE
SUB002277,USR01603,Basic,USD,46.96,01/09/2025,,Cancelled,Monthly,FALSE
SUB002932,USR02175,Pro,AED,153.21,01/04/2025,,,N/A,
SUB000518,USR00618,Basic,USD,48.67,10/01/2025,27/01/2026,Active,ANNUAL,TRUE
SUB000480,USR01894,Free,USD,0,16/01/2024,09/12/2024,Paused,monthly,TRUE
SUB000800,USR01751,Free,AED,0,31/05/2025,,Active,ANNUAL,FALSE
SUB002083,USR01926,Free,AED,0,09/07/2025,29/06/2025,Expired,ANNUAL,TRUE
SUB001269,USR02324,Enterprise,AED,545.67,09/10/2024,,Active,ANNUAL,no
SUB000009,USR02386,Basic,AED,48.6,10/08/2024,,,ANNUAL,no
SUB000232,USR01047,Basic,AED,49.69,24/05/2025,06/03/2025,Active,N/A,yes
SUB000441,USR01650,Pro,AED,155.26,08/11/2025,,Paused,monthly,0
SUB000526,USR02382,Pro,USD,147.34,,,Paused,N/A,0
SUB000625,USR02530,Basic,USD,52.05,27/02/2025,13/04/2025,Paused,ANNUAL,TRUE
SUB001635,USR01912,Basic,AED,53.66,06/06/2023,28/10/2025,Active,N/A,FALSE
SUB001373,USR00797,free,AED,9.8,31/01/2026,,Paused,,1
SUB001723,USR00717,Pro,AED,158.86,31/08/2023,,Cancelled,Monthly,1
SUB000095,USR00268,Free,USD,0,12/04/2025,05/03/2025,Paused,ANNUAL,no
SUB002592,USR00514,Free,AED,0,22/05/2024,24/03/2027,Cancelled,,TRUE
SUB003246,USR02068,Free,N/A,0,12/07/2025,11/05/2025,Expired,Monthly,TRUE
SUB003019,USR01681,Free,AED,0,11/02/2026,05/08/2024,Active,Monthly,1
SUB000416,USR00982,Basic,AED,48.4,07/01/2024,,Active,Monthly,TRUE
SUB000210,USR02353,Enterprise,AED,465.61,28/08/2024,25/09/2025,Active,monthly,TRUE
SUB001200,USR02386,Free,AED,0,25/12/2023,,Expired,Monthly,0
SUB001505,USR00076,Pro,AED,145.53,12/04/2024,13/04/2026,Cancelled,N/A,TRUE
SUB000282,USR02113,Free,AED,0,21/05/2025,,Cancelled,ANNUAL,FALSE
SUB001943,USR02816,Free,AED,0,21/05/2025,23/01/2025,,N/A,
SUB001131,USR02699,Basic,USD,45.68,27/02/2024,16/10/2025,Expired,Monthly,TRUE
SUB002438,USR01032,Free,USD,0,04/09/2023,26/05/2024,Active,Monthly,FALSE
SUB002997,USR02329,Free,AED,0,27/09/2024,,Active,Annual,1
SUB002300,USR01928,Pro,N/A,149.34,08/09/2023,,Expired,ANNUAL,FALSE
SUB002938,USR00389,Free,AED,0,07/10/2024,,Cancelled,Monthly,0
SUB001158,USR02012,Pro,AED,146.22,15/09/2023,15/04/2025,Active,monthly,no
SUB002939,USR01629,BASIC,AED,209.61,24/02/2026,30/08/2026,Active,Monthly,FALSE
SUB003368,USR01174,Free,EUR,0,03/05/2025,25/01/2027,Active,Monthly,no
SUB000521,USR01597,N/A,AED,999999,09/02/2026,,Active,,TRUE
SUB001352,USR02181,Free,AED,0,05/06/2024,28/04/2026,Active,,TRUE
SUB003270,USR02323,Pro,aed,160.94,30/10/2025,08/08/2024,Cancelled,monthly,1
SUB001037,USR01162,Free,AED,0,05/12/2024,23/09/2026,Active,,TRUE
SUB003321,USR01212,Pro,AED,143.66,01/09/2023,29/09/2025,Active,N/A,
SUB000669,USR01928,Pro,usd,147.1,23/01/2024,16/07/2024,Active,monthly,FALSE
SUB000018,USR02572,Free,AED,0,29/11/2025,,Active,,
SUB002925,USR00645,Enterprise,AED,500.46,11/07/2024,,Cancelled,Annual,no
SUB002287,USR00660,Basic,AED,48.84,07/11/2025,,cancelled,N/A,TRUE
SUB003361,USR02682,Pro,AED,163.42,25/10/2023,04/11/2024,Active,monthly,no
SUB003062,USR02501,Basic,AED,47.04,24/01/2024,13/06/2024,Active,N/A,
SUB002770,USR02985,N/A,USD,402.83,31/08/2025,03/08/2026,Active,Annual,FALSE
SUB000754,USR00122,Basic,AED,49.13,27/04/2024,,Active,ANNUAL,
SUB001263,USR01274,,AED,30.74,20/09/2025,,Cancelled,Monthly,FALSE
SUB002262,USR02655,Enterprise,AED,485.53,05/02/2026,12/05/2026,Cancelled,ANNUAL,1
SUB000958,USR00439,Basic,AED,51.67,18/02/2025,18/01/2026,Cancelled,Monthly,1
SUB003131,USR02808,Free,AED,0,15/11/2023,13/05/2026,Cancelled,Annual,FALSE
SUB001638,USR00725,Pro,AED,-141.59,10/09/2023,25/09/2025,Active,ANNUAL,
SUB002616,USR00039,Basic,USD,49.24,20/05/2023,12/07/2024,Cancelled,Monthly,
SUB001446,USR00829,Enterprise,AED,509.46,17/07/2023,10/07/2023,Cancelled,Annual,FALSE
SUB002117,USR00814,Basic,AED,-47.17,05/07/2024,12/11/2026,Active,Monthly,TRUE
SUB002134,USR02142,Pro,AED,160.57,24/07/2023,11/06/2024,Active,N/A,
SUB000913,USR00738,Enterprise,USD,464.46,08/10/2025,01/06/2025,Active,,no
SUB002515,USR02664,Free,USD,0,25/03/2025,06/04/2026,Expired,Monthly,TRUE
SUB002928,USR00277,Pro,AED,137.16,05/06/2023,08/06/2026,Active,,FALSE
SUB001964,USR01778,Free,AED,0,06/02/2025,07/10/2026,Active,N/A,FALSE
SUB002478,USR01433,Free,AED,0,,,--,ANNUAL,
SUB000418,USR02118,Free,AED,0,30/09/2025,14/09/2025,Active,,1
SUB000413,USR00814,Pro,AED,149.13,26/01/2024,12/01/2027,Cancelled,ANNUAL,0
SUB000197,USR01051,Free,AED,999999,22/03/2026,,Active,Annual,FALSE
SUB003425,USR01559,Basic,USD,50.72,04/05/2024,18/07/2026,Active,,TRUE
SUB001753,USR01377,Enterprise,AED,506.45,26/10/2024,04/04/2025,Expired,Monthly,FALSE
SUB000285,USR01285,Free,AED,0,16/06/2025,,Active,ANNUAL,1
SUB001136,USR02990,Free,AED,,14/12/2024,18/03/2025,Paused,N/A,FALSE
SUB001569,USR00161,Free,AED,0,29/03/2024,,Cancelled,monthly,TRUE
SUB001170,USR01638,Pro,AED,-140.09,03/03/2026,21/04/2027,Active,Monthly,FALSE
SUB002715,USR00139,Basic,AED,47.91,30/11/2025,07/05/2027,Active,N/A,FALSE
SUB002733,USR00137,Free,AED,0,21/07/2025,,Paused,N/A,yes
SUB002429,USR02221,Free,AED,0,06/12/2023,,Active,,FALSE
SUB003061,USR02727,Free,AED,0,21/02/2025,,Active,N/A,TRUE
SUB002897,USR02216,Pro,AED,156.96,,,Paused,N/A,yes
SUB001804,USR02874,Free,AED,0,06/06/2023,28/02/2025,Active,N/A,0
SUB002339,USR00954,Pro,,151.86,19/10/2023,24/09/2023,Expired,,TRUE
SUB000360,USR00603,Pro,AED,160.51,25/06/2024,,Active,Annual,TRUE
SUB002413,USR02954,Pro,USD,138.2,,,Cancelled,N/A,0
SUB002573,USR00895,Free,AED,0,24/08/2024,12/05/2025,Expired,,TRUE
SUB000575,USR00165,BASIC,AED,157.01,19/09/2023,,Active,ANNUAL,FALSE
SUB002032,USR00002,Pro,AED,158.46,22/05/2023,,Active,ANNUAL,0
SUB000694,USR00278,Basic,USD,45.08,03/02/2025,03/06/2026,Active,Monthly,no
SUB002753,USR02044,Pro,AED,-152.43,14/08/2025,27/03/2026,Active,Monthly,TRUE
SUB000113,USR00716,Enterprise,AED,471.32,31/08/2024,19/10/2026,Paused,monthly,
SUB003175,USR00527,Free,AED,0,21/11/2025,24/05/2024,Active,Annual,0
SUB000415,USR00430,Basic,AED,-45.01,11/06/2024,,Active,ANNUAL,TRUE
SUB002638,USR01899,Pro,AED,163.3,18/07/2024,,Active,Annual,TRUE
SUB001215,USR01498,Free,N/A,0,28/01/2026,20/01/2026,Active,ANNUAL,
SUB000339,USR02596,Free,AED,0,11/02/2026,,Active,,FALSE
SUB002535,USR01122,Free,AED,0,01/07/2025,13/04/2027,Active,,FALSE
SUB001077,USR01621,Pro,AED,152.33,13/01/2025,19/12/2025,Paused,Annual,FALSE
SUB003101,USR02133,Pro,AED,134.52,11/09/2024,15/08/2024,Cancelled,ANNUAL,yes
SUB001090,USR02028,Pro,AED,148.37,10/11/2024,,Active,N/A,1
SUB002923,USR02732,Free,AED,0,02/08/2025,,ACTIVE,,yes
SUB001150,USR01313,Free,AED,0,14/02/2024,16/01/2024,Active,N/A,FALSE
SUB001827,USR00050,Basic,AED,50.5,25/07/2023,,Cancelled,monthly,FALSE
SUB002892,USR00777,Free,USD,0,12/10/2024,,Active,Annual,FALSE
SUB003015,USR02966,Basic,AED,44.32,09/10/2023,30/06/2024,Active,,no
SUB002643,USR00741,Basic,AED,45.36,02/04/2025,,Active,Monthly,TRUE
SUB000928,USR02652,Free,USD,0,27/12/2025,,Expired,Annual,FALSE
SUB002357,USR02688,Free,AED,,07/08/2024,02/05/2025,Active,monthly,yes
SUB001927,USR02240,pro,AED,344.08,16/07/2025,23/01/2027,Paused,,
SUB001896,USR02260,Pro,AED,-154.23,24/08/2025,21/10/2026,Active,Monthly,TRUE
SUB001379,USR01922,Basic,USD,-53.21,11/01/2026,,Active,N/A,FALSE
SUB002107,USR00157,Free,AED,0,08/12/2024,22/11/2024,Cancelled,Monthly,1
SUB000160,USR01692,Free,AED,0,26/11/2024,09/01/2027,Active,ANNUAL,yes
SUB003427,USR01708,pro,AED,51.34,27/03/2024,20/08/2026,Active,monthly,FALSE
SUB002235,USR00510,Free,AED,0,11/06/2025,,Cancelled,Annual,TRUE
SUB000245,USR01909,Pro,AED,157.32,08/02/2026,,Active,,0
SUB001100,USR01686,Basic,AED,51.28,05/06/2023,,Paused,Monthly,TRUE
SUB002206,USR01779,Free,AED,0,16/08/2024,,Cancelled,N/A,TRUE
SUB002175,USR02668,Enterprise,AED,473.87,25/08/2023,30/07/2025,Active,Monthly,
SUB001769,USR01725,Pro,AED,147.6,26/01/2025,,Cancelled,Monthly,TRUE
SUB002371,USR01729,Free,USD,0,20/07/2025,,Expired,N/A,no
SUB001084,USR01643,Basic,AED,44.29,19/12/2025,,Expired,N/A,no
SUB002853,USR00857,Enterprise,AED,528.98,25/02/2024,,Active,Annual,
SUB002826,USR02513,Pro,AED,155.28,30/04/2024,13/05/2025,Paused,Monthly,yes
SUB003176,USR01624,Pro,USD,-158.41,30/10/2023,27/06/2025,Cancelled,monthly,TRUE
SUB003457,USR01824,Free,USD,0,23/02/2024,,Active,N/A,FALSE
SUB002231,USR00371,Pro,AED,136.95,13/10/2024,23/10/2024,Active,,TRUE
SUB002902,USR02142,free,AED,272,09/06/2023,15/05/2023,Active,Monthly,yes
SUB000846,USR01275,Free,AED,0,27/01/2025,14/02/2027,Cancelled,ANNUAL,no
SUB001976,USR02369,,AED,999999,16/02/2025,,Cancelled,Monthly,FALSE
SUB001545,USR00928,Free,AED,0,25/01/2025,20/09/2025,Cancelled,ANNUAL,TRUE
SUB001795,USR00023,Free,USD,0,11/04/2025,15/03/2026,Paused,monthly,FALSE
SUB001253,USR01654,Basic,AED,45.44,06/04/2024,,Active,Annual,0
SUB001774,USR02601,Free,AED,0,13/07/2023,,Paused,Monthly,FALSE
SUB000274,USR00484,Pro,AED,142.97,06/02/2026,14/12/2024,Paused,monthly,
SUB002924,USR01738,Free,AED,0,17/05/2024,02/09/2026,Active,Annual,0
SUB000183,USR01648,Pro,AED,153.3,27/11/2025,,Active,ANNUAL,1
SUB003275,USR01581,Free,AED,0,05/01/2025,,Expired,N/A,
SUB001076,USR00622,--,AED,224.11,28/04/2025,10/03/2025,Active,ANNUAL,1
SUB001818,USR02837,Free,AED,0,09/04/2024,,Paused,Annual,TRUE
SUB000463,USR02941,Free,AED,0,12/01/2025,,Active,monthly,TRUE
SUB002138,USR02037,Free,AED,0,07/10/2023,,Active,N/A,FALSE
SUB003419,USR02287,Pro,AED,146.86,05/07/2025,05/02/2026,Cancelled,,0
SUB000051,USR02680,Pro,USD,146.82,07/07/2025,08/01/2027,Active,Monthly,yes
SUB000854,USR01570,Free,AED,0,14/06/2023,16/08/2026,,Monthly,FALSE
SUB002464,USR01200,Pro,AED,,08/12/2023,09/01/2025,Expired,Monthly,0
SUB002725,USR01085,Pro,AED,138.63,04/02/2024,17/07/2026,Cancelled,Monthly,TRUE
SUB000535,USR00257,Free,AED,0,27/09/2023,,Active,Monthly,1
SUB001855,USR01546,Pro,AED,150.51,10/11/2024,04/11/2024,Active,Monthly,FALSE
SUB000235,USR02928,--,AED,487.09,13/08/2025,,Active,N/A,yes
SUB001514,USR01144,Pro,AED,148.56,01/03/2026,19/07/2026,Cancelled,ANNUAL,yes
SUB000681,USR01574,Basic,AED,45.66,24/02/2026,,Active,ANNUAL,
SUB003304,USR00349,Free,AED,,11/12/2025,24/11/2025,Active,,no
SUB000582,USR01948,Free,USD,0,18/02/2024,20/12/2024,Active,monthly,1
SUB002450,USR01394,N/A,AED,145.11,05/02/2024,,Active,N/A,
SUB000699,USR01080,Enterprise,USD,469.25,04/04/2026,,Active,Annual,1
SUB001762,USR01663,Free,AED,0,29/01/2026,12/07/2026,Paused,N/A,1
SUB000439,USR00694,Enterprise,AED,514.19,24/12/2024,,Cancelled,ANNUAL,yes
SUB000528,USR00510,Basic,AED,45.47,22/12/2024,15/07/2026,Cancelled,Monthly,0
SUB000629,USR00533,Free,USD,0,21/10/2024,,Expired,Annual,0
SUB001901,USR02555,--,AED,478.62,17/06/2025,,Expired,ANNUAL,yes
SUB000718,USR01838,Free,USD,0,29/03/2024,12/03/2026,Paused,ANNUAL,0
SUB001888,USR00687,Basic,AED,48.26,19/02/2026,11/03/2026,Cancelled,Annual,yes
SUB003224,USR00851,Pro,AED,160.13,25/02/2024,10/08/2024,Cancelled,ANNUAL,yes
SUB001464,USR01693,Pro,AED,150.25,23/03/2026,17/06/2025,Active,Monthly,0
SUB002181,USR01980,Free,USD,0,09/09/2024,17/06/2024,Expired,ANNUAL,no
SUB000739,USR01817,Pro,AED,137.01,22/03/2024,28/02/2024,Active,Monthly,
SUB002078,USR02871,Free,AED,0,20/11/2024,19/08/2026,Active,ANNUAL,FALSE
SUB002688,USR01520,Pro,AED,155.8,22/01/2026,,Expired,ANNUAL,TRUE
SUB001965,USR01248,Basic,AED,51.53,18/08/2023,27/02/2026,Active,ANNUAL,1
SUB000239,USR02273,Basic,USD,51.35,25/01/2026,,Expired,Monthly,no
SUB001962,USR02482,Basic,AED,52.48,09/04/2024,29/12/2026,Active,monthly,
SUB001360,USR02139,Free,AED,0,09/12/2023,,Expired,Annual,TRUE
SUB001691,USR00797,Pro,AED,134.6,28/01/2024,,Cancelled,Monthly,TRUE
SUB002372,USR01667,Basic,USD,51.9,13/12/2025,13/09/2025,Expired,Monthly,TRUE
SUB002677,USR01195,Pro,USD,140.51,17/10/2025,06/12/2026,Expired,monthly,yes
SUB003040,USR02789,Basic,USD,46.76,17/11/2023,18/01/2025,Active,Annual,no
SUB001879,USR00649,Pro,EUR,153.66,17/10/2024,11/12/2024,Active,monthly,no
SUB000770,USR02438,Pro,AED,-154.72,22/01/2024,15/04/2026,Paused,Annual,
SUB000929,USR01836,Free,AED,0,17/08/2023,01/06/2026,Cancelled,Monthly,1
SUB003441,USR00294,Basic,AED,49.98,19/01/2025,03/05/2027,,N/A,1
SUB001021,USR00335,Pro,AED,137.74,29/05/2025,,cancelled,N/A,
SUB000380,USR01306,Basic,AED,44.7,09/08/2024,15/01/2027,Active,,0
SUB001583,USR02825,Free,AED,0,10/04/2026,,Expired,N/A,TRUE
SUB001976,USR02369,,AED,999999,16/02/2025,,Cancelled,Monthly,FALSE
SUB000748,USR01720,Free,AED,0,08/07/2024,,Active,Monthly,no
SUB001772,USR00784,Free,AED,0,11/08/2023,,Cancelled,,yes
