feedback_id,user_id,tool_id,feedback_date,rating,feedback_text,feedback_category,sentiment,would_recommend
FB003114,USR01434,TOOL004,2025-04-07,5.0,,FEATURE REQUEST,Neutral,
FB001313,USR00881,TOOL006,2025-07-07,2.0,"Too slow, crashes often.",Bug Report,Positive,True
FB003096,USR01956,TOOL003,2025-10-25,3.0,Incredibly fast and accurate responses.,FEATURE REQUEST,Negative,Yes
FB000679,USR01229,TOOL003,2025-01-13,1.0,Incredibly fast and accurate responses.,bug report,N/A,No
FB000685,USR00827,TOOL007,2025-11-18,2.0,Incredibly fast and accurate responses.,FEATURE REQUEST,positive,1
FB002869,USR01973,TOOL001,2025-03-20,2.0,Many bugs and the UI is confusing.,N/A,positive,0
FB002921,USR01501,TOOL008,2025-11-08,5.0,Very expensive for what it offers.,Performance,,0
FB001351,USR00822,TOOL004,2025-10-16,1.0,"It is okay, nothing special.",Bug Report,Negative,0
FB001057,USR01253,TOOL001,2025-06-25,5.0,,Performance,,N/A
FB000812,USR00280,TOOL006,2026-04-07,5.0,Many bugs and the UI is confusing.,Other,Neutral,1
FB003437,USR02766,TOOL003,2026-03-27,1.0,Many bugs and the UI is confusing.,Other,N/A,Yes
FB000246,USR00411,TOOL005,,3.0,Best AI tool I have used so far.,Feature Request,Negative,
FB001621,USR02108,TOOL009,2025-05-23,4.0,Does the job but nothing more.,,positive,True
FB001722,USR02735,TOOL010,2025-12-27,1.0,"Disappointing results, expected better.",Support,positive,1
FB003623,USR01995,TOOL007,2024-08-05,2.0,Really love using this tool daily!,Other,NEGATIVE,
FB001219,USR01296,TOOL003,2024-11-28,1.0,!!!!!,Performance,positive,True
FB002592,USR02649,TOOL003,2024-06-28,0.0,Really love using this tool daily!,Bug Report,positive,No
FB003137,USR00923,TOOL001,2025-02-25,2.0,"Too slow, crashes often.",Bug Report,,0
FB000480,USR00389,TOOL001,2024-06-18,3.0,N/A,Bug Report,positive,
FB001384,USR02603,TOOL012,2024-09-02,4.0,Customer support is terrible.,General Feedback,Neutral,False
FB000770,USR02554,TOOL010,2026-01-22,2.0,"Too slow, crashes often.",General Feedback,Negative,
FB001355,USR01509,TOOL010,2025-04-28,3.0,1234,N/A,,False
FB003519,USR00751,TOOL001,2025-02-24,4.0,Incredibly fast and accurate responses.,Other,Negative,No
FB002616,USR01586,TOOL005,2025-11-05,-1.0,.,Bug Report,Positive,1
FB002586,USR01418,TOOL001,2024-05-20,5.0,,Other,NEGATIVE,N/A
FB003099,USR01248,TOOL003,2026-03-30,6.0,Game changer for my workflow.,Pricing,Neutral,True
FB001600,USR01032,TOOL012,2026-02-19,2.0,1234 â€™ â€œ,Feature Request,NEGATIVE,False
FB000795,USR00584,TOOL003,2025-02-01,10.0,Customer support is terrible.,Feature Request,Neutral,N/A
FB000555,USR01989,TOOL007,2026-03-14,0.0,Customer support is terrible.,Support,Positive,Yes
FB002195,USR00230,TOOL003,2026-02-06,,1234,Feature Request,Neutral,True
FB000992,USR00675,TOOL011,2025-03-18,9.0,Game changer for my workflow.,Bug Report,Positive,0
FB002831,USR01053,TOOL001,2026-11-14,4.0,"It is okay, nothing special.",General Feedback,positive,N/A
FB003078,USR02206,TOOL001,2024-08-15,5.0,1234,,Positive,True
FB000642,USR02620,TOOL006,2026-04-24,4.0,Really love using this tool daily!,Pricing,,True
FB003535,USR01952,TOOL005,2024-08-22,3.0,asdfjkl;,Pricing,Positive,False
FB000941,USR02094,TOOL006,2024-10-30,2.0,Very expensive for what it offers.,FEATURE REQUEST,Negative,N/A
FB002647,USR02373,TOOL010,2025-02-03,1.0,Really love using this tool daily!,General Feedback,Neutral,No
FB001120,USR01652,TOOL001,2025-02-09,3.0,Customer support is terrible.,,Positive,Yes
FB001042,USR01114,TOOL007,2025-01-19,3.0,Best AI tool I have used so far.,,NEGATIVE,0
FB003109,USR01768,TOOL001,2025-03-28,4.0,Customer support is terrible.,Pricing,Neutral,
FB002179,USR02790,TOOL003,2025-11-10,5.0,Saves me hours of work every week.,Other,Neutral,True
FB003474,USR01359,TOOL004,2024-11-27,3.0,1234,FEATURE REQUEST,NEGATIVE,No
FB002699,USR00389,TOOL005,2024-12-05,5.0,.,Other,positive,False
FB002781,USR00073,TOOL001,2025-02-23,7.0,N/A,N/A,Negative,False
FB000144,USR00832,TOOL007,2025-07-20,3.0,!!!!!,Feature Request,Negative,False
FB003630,USR00190,TOOL003,2025-02-23,2.0,"Too slow, crashes often.",Pricing,Positive,0
FB000129,USR01471,TOOL002,2025-09-30,4.0,Really love using this tool daily!,Bug Report,Negative,True
FB003176,USR01510,TOOL005,2024-07-28,3.0,Saves me hours of work every week.,Support,NEGATIVE,0
FB000600,USR00047,TOOL008,2024-07-12,4.0,"Too slow, crashes often.",Other,Negative,True
FB000496,USR00091,TOOL009,2024-08-18,3.0,Game changer for my workflow.,,Positive,0
FB000608,USR00643,TOOL010,2026-04-16,4.0,"Too slow, crashes often.",Pricing,N/A,N/A
FB001653,USR02147,TOOL004,2024-11-11,4.0,Saves me hours of work every week.,FEATURE REQUEST,N/A,
FB002113,USR00664,TOOL001,2024-06-26,3.0,asdfjkl;,Pricing,Neutral,No
FB000553,USR00522,TOOL003,2026-12-27,4.0,Saves me hours of work every week.,bug report,NEGATIVE,Yes
FB001407,USR00886,TOOL009,2025-03-16,3.0,,General Feedback,Neutral,False
FB001003,USR00376,TOOL012,2025-01-17,,.,Support,positive,Yes
FB002352,USR02922,TOOL012,2025-04-19,3.0,"Too slow, crashes often.",N/A,,False
FB000517,USR02220,TOOL003,2024-05-15,4.0,Game changer for my workflow.,N/A,Neutral,False
FB003723,USR02015,TOOL003,2026-03-07,2.0,"Too slow, crashes often.",bug report,Negative,No
FB001991,USR00102,TOOL007,2026-01-16,3.0,.,Feature Request,NEGATIVE,Yes
FB000427,USR00347,TOOL005,2025-10-27,2.0,!!!!!,Other,,False
FB002902,USR00259,TOOL006,2025-05-08,3.0,Best AI tool I have used so far.,Other,,1
FB003671,USR02524,TOOL010,2024-08-04,5.0,Many bugs and the UI is confusing.,FEATURE REQUEST,Neutral,
FB001515,USR01371,TOOL001,2025-04-22,5.0,Average product.,General Feedback,positive,1
FB001597,USR00155,TOOL005,2025-05-26,4.0,"Disappointing results, expected better.",Support,Negative,Yes
FB003530,USR02874,TOOL001,2025-06-15,4.0,,Support,Negative,Yes
FB002483,USR02897,TOOL002,2026-01-25,1.0,Saves me hours of work every week.,Performance,N/A,False
FB001007,USR01000,TOOL009,2024-10-03,2.0,asdfjkl;,Bug Report,Positive,Yes
FB003010,USR00213,TOOL012,2026-01-25,1.0,Incredibly fast and accurate responses.,Pricing,NEGATIVE,True
FB000944,USR00346,TOOL003,2025-03-13,3.0,Very expensive for what it offers.,Support,positive,N/A
FB003843,USR01679,TOOL011,2025-05-14,5.0,N/A,Support,Positive,Yes
FB002403,USR02328,TOOL012,2026-05-07,0.0,,N/A,Negative,1
FB000214,USR02731,TOOL006,2026-01-14,4.0,Customer support is terrible.,,positive,1
FB000213,USR01787,TOOL005,2025-04-19,6.0,"It is okay, nothing special.",bug report,Neutral,1
FB001053,USR99674,TOOL007,2025-10-21,-1.0,"Too slow, crashes often.",Support,Neutral,0
FB003254,USR01058,TOOL007,2024-07-10,1.0,asdfjkl;,,Negative,False
FB001049,USR01024,TOOL007,2025-10-01,1.0,Customer support is terrible.,Other,positive,False
FB000399,USR00058,TOOL007,2024-06-16,2.0,Best AI tool I have used so far.,N/A,Negative,True
FB001475,USR01487,TOOL002,2025-08-14,4.0,asdfjkl;,Support,Negative,No
FB000065,USR00338,TOOL003,2026-03-01,5.0,"Disappointing results, expected better.",Bug Report,NEGATIVE,Yes
FB003929,USR02689,TOOL004,2024-10-01,2.0,,,N/A,N/A
FB000350,USR00933,TOOL012,2026-03-10,5.0,Customer support is terrible.,Bug Report,Positive,No
FB001660,USR00793,TOOL004,2025-10-08,-1.0,Game changer for my workflow.,General Feedback,,False
FB002087,USR02858,TOOL002,2025-03-17,1.0,Does the job but nothing more.,Feature Request,positive,1
FB001468,USR01228,TOOL001,2026-03-27,3.0,!!!!!,Pricing,Neutral,No
FB001785,USR02845,TOOL010,,3.0,.,Pricing,Negative,N/A
FB000535,USR00388,TOOL012,2025-02-10,4.0,N/A,Performance,NEGATIVE,1
FB001753,USR02979,TOOL009,2025-01-30,4.0,,Support,Negative,
FB003079,USR01535,TOOL010,2024-05-30,1.0,Very expensive for what it offers.,N/A,Positive,Yes
FB000402,USR00084,TOOL011,2026-03-25,4.0,Very expensive for what it offers.,Bug Report,NEGATIVE,False
FB002473,USR02748,TOOL012,2025-01-09,,Very expensive for what it offers.,Feature Request,Neutral,No
FB000973,USR00867,TOOL002,2026-04-12,2.0,Incredibly fast and accurate responses.,Pricing,,
FB003769,USR02442,TOOL003,2025-12-26,3.0,asdfjkl;,Other,,
FB002762,USR00431,TOOL012,2024-12-24,3.0,asdfjkl; â€™ â€œ,Performance,positive,No
FB003488,USR00136,TOOL011,2026-03-08,1.0,Really love using this tool daily!,,,True
FB002233,USR00188,TOOL004,2025-10-07,4.0,.,Pricing,Negative,No
FB000226,USR00109,TOOL007,2025-01-03,2.0,,N/A,,1
FB000204,USR02622,TOOL005,2024-08-21,3.0,.,Pricing,Positive,
FB002224,USR00046,TOOL011,2025-06-30,5.0,Game changer for my workflow.,bug report,Negative,False
FB003248,USR01368,TOOL005,2025-01-11,2.0,Very expensive for what it offers.,,positive,1
FB000936,USR02791,TOOL007,2026-03-17,2.0,Incredibly fast and accurate responses.,N/A,positive,1
FB003026,USR00165,TOOL008,2026-02-09,1.0,Best AI tool I have used so far.,bug report,positive,1
FB003908,USR02252,TOOL003,2024-11-07,0.0,Saves me hours of work every week.,General Feedback,,1
FB002581,USR00929,TOOL003,2025-03-25,0.0,Does the job but nothing more.,bug report,,N/A
FB000124,USR01810,TOOL001,2024-09-03,5.0,Very expensive for what it offers.,,Negative,0
FB000988,USR00456,TOOL012,2025-02-08,2.0,N/A,Pricing,Positive,False
FB003038,USR01997,TOOL003,2025-12-17,1.0,Customer support is terrible.,Performance,Positive,Yes
FB003791,USR02787,TOOL002,2025-09-25,5.0,,Feature Request,Negative,
FB001680,USR00588,TOOL003,2027-02-24,4.0,.,Bug Report,N/A,True
FB001882,USR00554,TOOL001,2024-07-31,3.0,.,General Feedback,Neutral,True
FB002443,USR00999,TOOL010,2026-04-19,3.0,asdfjkl;,Performance,Negative,0
FB001490,USR01880,TOOL002,2024-09-21,2.0,Average product.,,,0
FB002471,USR00655,TOOL004,2025-05-03,5.0,Many bugs and the UI is confusing.,,Neutral,1
FB002190,USR02521,TOOL005,2024-09-19,1.0,,,positive,0
FB003361,USR01112,TOOL003,2025-07-20,3.0,N/A,N/A,N/A,False
FB002576,USR02146,TOOL006,2026-02-10,1.0,Really love using this tool daily!,bug report,Negative,No
FB003950,USR02321,TOOL009,2024-11-10,1.0,Many bugs and the UI is confusing.,General Feedback,Negative,N/A
FB003504,USR02666,TOOL001,2024-06-20,5.0,Game changer for my workflow.,Bug Report,Positive,True
FB003943,USR00231,TOOL009,2024-10-06,0.0,.,Feature Request,positive,
FB001253,USR00257,TOOL006,2024-12-26,,Best AI tool I have used so far.,Support,Positive,No
FB003702,USR00892,TOOL007,2026-01-01,2.0,Does the job but nothing more.,FEATURE REQUEST,Negative,0
FB003169,USR02254,TOOL006,2025-04-26,2.0,"It is okay, nothing special.",N/A,Neutral,0
FB003398,USR01798,TOOL003,2025-04-11,3.0,Game changer for my workflow.,Pricing,Negative,0
FB002321,USR02867,TOOL006,,5.0,1234,General Feedback,NEGATIVE,1
FB003263,USR01233,TOOL005,2025-01-24,2.0,Very expensive for what it offers.,bug report,N/A,True
FB001097,USR01514,TOOL012,2025-08-09,8.0,Many bugs and the UI is confusing.,Support,,False
FB001196,USR00645,TOOL001,2025-12-17,3.0,,Pricing,positive,False
FB000701,USR00306,TOOL010,2025-06-06,2.0,,Bug Report,NEGATIVE,True
FB003730,USR02011,TOOL010,2024-12-26,4.0,Customer support is terrible.,FEATURE REQUEST,Neutral,1
FB002993,USR02818,TOOL003,2026-04-22,1.0,Very expensive for what it offers.,Performance,Positive,1
FB002381,USR01728,TOOL006,2025-01-25,-1.0,Best AI tool I have used so far.,Bug Report,positive,0
FB003604,USR00159,TOOL006,2024-12-19,4.0,Does the job but nothing more.,Bug Report,Positive,N/A
FB001307,USR02680,TOOL004,2024-09-25,3.0,,Performance,positive,N/A
FB002676,USR00106,TOOL011,2025-08-13,4.0,Does the job but nothing more.,Feature Request,Positive,False
FB001683,USR01793,TOOL010,2026-02-11,4.0,,,Negative,
FB002377,USR02516,TOOL010,2024-06-30,4.0,"Too slow, crashes often.",General Feedback,positive,1
FB001121,USR02598,TOOL001,2025-09-02,3.0,N/A,Performance,positive,True
FB002108,USR00272,TOOL001,2025-03-10,1.0,N/A,Support,,Yes
FB001748,USR00122,TOOL008,2024-12-13,3.0,Incredibly fast and accurate responses.,Performance,Negative,
FB003282,USR02080,TOOL011,2025-09-09,4.0,Best AI tool I have used so far.,,NEGATIVE,No
FB001897,USR01259,TOOL003,2024-05-29,2.0,"It is okay, nothing special.",,Positive,1
FB003836,USR00009,TOOL012,2025-03-24,3.0,Average product.,Other,,True
FB002743,USR00943,TOOL003,2026-05-01,3.0,asdfjkl;,N/A,,0
FB002925,USR02201,TOOL005,2024-09-30,5.0,"It is okay, nothing special.",Performance,Neutral,True
FB001959,USR01372,TOOL005,2024-06-15,5.0,,Other,Neutral,
FB002349,USR02057,TOOL004,2025-11-17,2.0,Saves me hours of work every week.,Other,N/A,False
FB001862,USR00551,TOOL001,,4.0,,Feature Request,Negative,0
FB000501,USR01364,TOOL005,2024-05-26,2.0,"It is okay, nothing special.",General Feedback,Positive,No
FB000175,USR01478,TOOL009,2025-09-05,2.0,Many bugs and the UI is confusing.,Bug Report,Positive,1
FB002484,USR00283,TOOL003,2027-02-24,4.0,Customer support is terrible.,Other,,
FB000617,USR00965,TOOL005,2025-06-27,1.0,Really love using this tool daily!,,Positive,Yes
FB003919,USR01796,TOOL003,2024-09-10,4.0,Best AI tool I have used so far.,,N/A,N/A
FB001888,USR01759,TOOL010,2024-10-03,4.0,,General Feedback,NEGATIVE,False
FB003335,USR01013,TOOL004,2025-10-18,2.0,N/A,Support,Positive,0
FB003878,USR01951,TOOL012,2026-01-19,2.0,Very expensive for what it offers.,General Feedback,Positive,Yes
FB001723,USR02880,TOOL007,2024-07-17,3.0,Saves me hours of work every week.,Performance,Positive,N/A
FB003905,USR00399,TOOL011,2025-04-29,2.0,,Support,positive,False
FB000386,USR00748,TOOL002,2026-04-03,4.0,"It is okay, nothing special.",Performance,Neutral,Yes
FB002144,USR02118,TOOL007,2025-03-03,4.0,Customer support is terrible.,Other,positive,True
FB000534,USR01654,TOOL004,2024-09-25,3.0,Really love using this tool daily!,General Feedback,Negative,1
FB002919,USR01636,TOOL011,2025-04-24,4.0,.,N/A,Negative,0
FB002151,USR01782,TOOL003,2024-11-03,3.0,.,Other,Negative,No
FB002569,USR01361,TOOL007,2025-09-30,2.0,Many bugs and the UI is confusing.,Performance,NEGATIVE,No
FB003891,USR01833,TOOL001,2026-01-30,1.0,N/A,General Feedback,,
FB002016,USR00548,TOOL006,2026-05-03,1.0,Customer support is terrible.,N/A,positive,1
FB002032,USR02208,TOOL001,2026-04-14,5.0,Incredibly fast and accurate responses.,,Negative,True
FB003007,USR02406,TOOL009,2025-06-09,2.0,Customer support is terrible.,General Feedback,Neutral,0
FB001074,USR02961,TOOL009,2024-08-08,10.0,Customer support is terrible.,Performance,Negative,
FB001631,USR02594,TOOL001,2025-02-27,1.0,asdfjkl;,bug report,,No
FB001326,USR01435,TOOL009,2024-10-21,5.0,Best AI tool I have used so far.,General Feedback,Negative,No
FB002171,USR00701,TOOL009,2025-06-16,5.0,,N/A,positive,True
FB001767,USR01957,TOOL008,2024-07-27,5.0,Does the job but nothing more.,FEATURE REQUEST,N/A,No
FB000090,USR01063,TOOL012,2026-03-17,0.0,Really love using this tool daily!,Feature Request,positive,False
FB002808,USR01537,TOOL009,2026-05-04,4.0,Many bugs and the UI is confusing.,FEATURE REQUEST,N/A,1
FB001039,USR02265,TOOL008,2025-10-26,1.0,Game changer for my workflow.,FEATURE REQUEST,N/A,1
FB003688,USR02864,TOOL005,2025-08-01,5.0,Saves me hours of work every week.,,NEGATIVE,
FB001745,USR02792,TOOL010,2025-04-13,2.0,Very expensive for what it offers.,Feature Request,Negative,0
FB002225,USR01558,TOOL001,2026-11-23,2.0,!!!!!,bug report,Negative,0
FB001026,USR00798,TOOL003,2024-07-06,2.0,Saves me hours of work every week.,Pricing,Positive,No
FB002080,USR99261,TOOL002,2024-11-12,1.0,Incredibly fast and accurate responses.,N/A,Positive,N/A
FB002528,USR02476,TOOL011,2025-11-23,2.0,!!!!!,bug report,N/A,True
FB000885,USR01925,TOOL005,2024-10-04,3.0,Does the job but nothing more.,Performance,,N/A
FB003868,USR00227,TOOL003,2026-03-29,3.0,.,FEATURE REQUEST,,True
FB003305,USR01002,TOOL004,2025-10-03,2.0,"Too slow, crashes often.",Bug Report,Positive,N/A
FB001937,USR01013,TOOL006,2026-02-26,3.0,"Disappointing results, expected better.",Support,N/A,1
FB002939,USR01058,TOOL012,2026-01-01,5.0,Very expensive for what it offers.,Feature Request,Negative,No
FB003886,USR99918,TOOL007,2025-06-20,4.0,1234,Performance,N/A,False
FB001614,USR01980,TOOL007,2024-10-04,3.0,.,bug report,Neutral,N/A
FB003981,USR02025,TOOL004,2025-10-20,1.0,Saves me hours of work every week.,FEATURE REQUEST,Negative,1
FB001278,USR00421,TOOL002,2025-01-25,0.0,.,Bug Report,Negative,0
FB002649,USR01589,TOOL009,2025-05-27,6.0,Very expensive for what it offers.,Bug Report,NEGATIVE,False
FB001880,USR01730,TOOL002,2025-09-23,1.0,Incredibly fast and accurate responses.,Other,Positive,Yes
FB002181,USR00690,TOOL003,2025-02-28,1.0,!!!!!,N/A,N/A,
FB000452,USR02641,TOOL011,2024-08-20,5.0,"It is okay, nothing special.",Performance,positive,Yes
FB000561,USR02842,TOOL003,2024-10-09,4.0,,FEATURE REQUEST,Negative,Yes
FB002672,USR02818,TOOL009,2025-02-24,3.0,Average product.,Bug Report,Positive,Yes
FB001741,USR02108,TOOL004,2024-10-20,4.0,Does the job but nothing more.,N/A,positive,1
FB000048,USR02310,TOOL009,2024-09-12,2.0,Very expensive for what it offers.,Performance,NEGATIVE,1
FB003548,USR01657,TOOL002,2025-02-23,3.0,"It is okay, nothing special.",FEATURE REQUEST,positive,False
FB001386,USR02377,TOOL005,2025-01-19,,"Too slow, crashes often.",FEATURE REQUEST,Negative,False
FB000105,USR01908,TOOL007,2026-01-20,1.0,1234,,positive,Yes
FB003641,USR02730,TOOL002,2027-02-15,3.0,Really love using this tool daily!,Support,Neutral,
FB003562,USR02823,TOOL003,2026-02-07,5.0,N/A,bug report,,False
FB003896,USR01230,TOOL006,2026-02-15,4.0,Really love using this tool daily!,Bug Report,Positive,True
FB003485,USR01987,TOOL008,2024-07-17,2.0,Does the job but nothing more.,Feature Request,Neutral,No
FB002930,USR00419,TOOL012,2024-09-22,1.0,Saves me hours of work every week.,General Feedback,positive,N/A
FB002251,USR01373,TOOL010,2025-08-07,4.0,!!!!!,Bug Report,,Yes
FB001472,USR00118,TOOL002,2025-03-30,8.0,Game changer for my workflow. â€™ â€œ,Bug Report,NEGATIVE,True
FB000503,USR00708,TOOL002,,1.0,Average product.,Performance,Positive,N/A
FB002329,USR00447,TOOL001,2025-10-30,7.0,"Too slow, crashes often.",Support,NEGATIVE,False
FB001960,USR01656,TOOL007,2024-07-17,3.0,Saves me hours of work every week.,N/A,NEGATIVE,False
FB000413,USR01346,TOOL011,2026-01-01,4.0,"Too slow, crashes often.",Pricing,Positive,Yes
FB003563,USR99913,TOOL007,2025-07-01,3.0,,,Positive,N/A
FB000458,USR00657,TOOL001,2024-07-05,5.0,"Too slow, crashes often.",Bug Report,N/A,1
FB003323,USR01302,TOOL001,2025-10-13,4.0,N/A,FEATURE REQUEST,positive,True
FB002515,USR00763,TOOL010,2025-02-01,5.0,"Disappointing results, expected better.",,Neutral,
FB003523,USR02450,TOOL001,2024-12-07,2.0,,bug report,Negative,N/A
FB000497,USR00371,TOOL005,2025-03-28,1.0,"Disappointing results, expected better.",Pricing,Positive,
FB001203,USR02257,TOOL012,2024-07-23,5.0,"Disappointing results, expected better.",Performance,NEGATIVE,False
FB000138,USR00473,TOOL012,2024-06-21,6.0,,Feature Request,Negative,N/A
FB002458,USR02670,TOOL003,2024-11-21,2.0,Saves me hours of work every week.,Bug Report,Positive,
FB003870,USR00879,TOOL005,,3.0,asdfjkl;,Feature Request,Positive,No
FB001445,USR01781,TOOL005,2024-10-22,5.0,Incredibly fast and accurate responses.,General Feedback,N/A,N/A
FB000529,USR00128,TOOL003,2025-12-21,1.0,Best AI tool I have used so far.,FEATURE REQUEST,Positive,Yes
FB003866,USR02858,TOOL007,2024-09-25,1.0,Best AI tool I have used so far.,N/A,NEGATIVE,False
FB000516,USR02967,TOOL007,2024-10-05,4.0,,FEATURE REQUEST,Negative,1
FB001452,USR00981,TOOL006,2026-02-12,4.0,,Feature Request,NEGATIVE,False
FB003412,USR00360,TOOL008,2024-07-29,4.0,Best AI tool I have used so far.,Other,Positive,Yes
FB001529,USR02602,TOOL009,2026-01-15,9.0,Really love using this tool daily!,bug report,positive,
FB002750,USR00552,TOOL010,2027-02-21,4.0,Best AI tool I have used so far.,General Feedback,,N/A
FB002542,USR01373,TOOL005,2024-06-19,4.0,!!!!!,bug report,positive,1
FB001927,USR00117,TOOL001,2025-10-19,4.0,1234,,positive,1
FB001116,USR02677,TOOL001,2026-04-06,5.0,,General Feedback,NEGATIVE,0
FB000773,USR00411,TOOL006,2024-11-16,4.0,!!!!!,Pricing,N/A,Yes
FB001272,USR00644,TOOL001,2025-12-20,1.0,Incredibly fast and accurate responses.,bug report,Neutral,N/A
FB001004,USR00320,TOOL012,2025-02-16,5.0,"Too slow, crashes often.",Bug Report,positive,N/A
FB003005,USR02658,TOOL005,2025-05-21,3.0,.,FEATURE REQUEST,Neutral,1
FB001189,USR00396,TOOL011,2026-05-07,3.0,"It is okay, nothing special.",Support,positive,
