log_id,user_id,tool_id,session_date,session_duration_minutes,prompts_per_session,prompt_category,device_type,satisfaction_score,tokens_used
LOG0005900,USR01469,TOOL002,2023-07-01 00:00:00.000000,73.0,29.0,Video Generation,N/A,1,5184.0
LOG0008459,USR02226,TOOL012,2023-01-08 00:00:00.000000,30.0,5.0,N/A,Mobile,0,2132.0
LOG0014053,USR00095,TOOL006,2024-10-12 00:00:00.000000,86.0,47.0,N/A,Desktop,3,3963.0
LOG0001484,USR02641,TOOL007,2023-05-01 00:00:00.000000,4359.0,7.0,Other,,6,3744.0
LOG0010832,USR00706,TOOL002,2023-04-07 00:00:00.000000,24.0,46.0,Code Assistant,Mobile,0,5390.0
LOG0010930,USR00538,TOOL204,2023-05-15 00:00:00.000000,49.0,30.0,CODE ASSISTANT,DESKTOP,5,5645.0
LOG0021115,USR00269,TOOL009,2024-05-26 00:00:00.000000,41.0,2.0,text generation,,2,1467.0
LOG0021452,USR00675,TOOL003,2023-07-21 00:00:00.000000,54.0,1.0,Image Generation,mobile,2,3989.0
LOG0013440,USR00161,TOOL010,2024-06-03 00:00:00.000000,79.0,14.0,Productivity,DESKTOP,3,251.0
LOG0021965,USR00767,TOOL012,2023-09-28 00:00:00.000000,93.0,20.0,Text Generation,,3,6105.0
LOG0000010,USR01632,TOOL011,2024-11-05 00:00:00.000000,,27.0,Text Generation,Other,,2550.0
LOG0016638,USR01120,TOOL011,2023-09-19 00:00:00.000000,23.0,5.0,N/A,N/A,,7609.0
LOG0019116,USR01704,TOOL008,2026-05-23 02:05:25.345560,3.0,30.0,text generation,mobile,5,5548.0
LOG0015697,USR01886,TOOL001,2023-10-17 00:00:00.000000,111.0,3.0,,DESKTOP,1,5473.0
LOG0015968,USR00338,TOOL012,2024-07-15 00:00:00.000000,105.0,47.0,Video Generation,,4,1782.0
LOG0019500,USR01662,TOOL004,2023-01-17 00:00:00.000000,30.0,37.0,,tablet,-1,3709.0
LOG0009255,USR01224,TOOL011,2023-07-19 00:00:00.000000,77.0,25.0,Search & Research,Other,5,5084.0
LOG0023290,USR02574,TOOL001,2023-01-21 00:00:00.000000,28.0,31.0,Image Generation,Web Browser,3,6888.0
LOG0007795,USR01510,TOOL009,2024-05-07 00:00:00.000000,97.0,39.0,Text Generation,N/A,0,898.0
LOG0007847,USR00702,TOOL008,2024-01-31 00:00:00.000000,37.0,34.0,Video Generation,Mobile,0,4230.0
LOG0000667,USR01342,TOOL005,2024-06-15 00:00:00.000000,30.0,42.0,Productivity,tablet,-1,3998.0
LOG0014954,USR02392,TOOL005,2023-11-09 00:00:00.000000,50.0,,Video Generation,DESKTOP,0,4467.0
LOG0017355,USR01307,TOOL009,2024-02-15 00:00:00.000000,104.0,22.0,Productivity,Desktop,N/A,7372.0
LOG0004556,USR01561,TOOL012,2023-06-12 00:00:00.000000,100.0,6.0,Search & Research,Desktop,1,410.0
LOG0005118,USR02602,TOOL008,2023-07-16 00:00:00.000000,103.0,6.0,CODE ASSISTANT,Web Browser,3,6865.0
LOG0005768,USR02549,TOOL005,2024-09-20 00:00:00.000000,66.0,13.0,text generation,Tablet,4,351.0
LOG0024755,USR01972,TOOL003,2024-03-04 00:00:00.000000,87.0,23.0,Image Generation,mobile,4,6841.0
LOG0001042,USR02037,TOOL001,2024-09-27 00:00:00.000000,89.0,21.0,text generation,,N/A,6837.0
LOG0013932,USR02296,TOOL009,2024-03-21 00:00:00.000000,69.0,9.0,Productivity,DESKTOP,5,724.0
LOG0005344,USR02993,TOOL005,2024-06-09 00:00:00.000000,108.0,18.0,CODE ASSISTANT,tablet,6,5681.0
LOG0003530,USR00201,TOOL012,2023-12-25 00:00:00.000000,16.0,16.0,Other,mobile,2,7405.0
LOG0021540,USR01848,TOOL001,2023-01-21 00:00:00.000000,24.0,46.0,CODE ASSISTANT,Mobile,0,4791.0
LOG0005660,USR01961,TOOL007,2024-03-29 00:00:00.000000,109.0,32.0,Productivity,N/A,6,7615.0
LOG0010605,USR02672,TOOL004,2024-12-05 00:00:00.000000,117.0,34.0,Image Generation,Tablet,0,6457.0
LOG0000360,USR00837,TOOL011,2024-06-28 00:00:00.000000,114.0,28.0,Search & Research,Desktop,6,7707.0
LOG0017646,USR01115,TOOL007,2023-01-21 00:00:00.000000,22.0,7.0,Other,tablet,6,3451.0
LOG0021466,USR00137,TOOL009,2024-01-15 00:00:00.000000,2.0,2.0,N/A,mobile,N/A,4045.0
LOG0008552,USR02198,TOOL004,2025-01-23 00:00:00.000000,93.0,44.0,Other,,1,1238.0
LOG0009415,USR01094,TOOL746,2024-06-22 00:00:00.000000,7.0,27.0,Productivity,tablet,5,
LOG0016827,USR01820,TOOL001,2025-01-10 00:00:00.000000,18.0,23.0,,Desktop,6,7701.0
LOG0008396,USR01644,TOOL007,2024-09-06 00:00:00.000000,49.0,50.0,text generation,Mobile,4,1058.0
LOG0019696,USR01630,TOOL006,2023-07-31 00:00:00.000000,83.0,39.0,Code Assistant,Mobile,1,351.0
LOG0017734,USR00919,TOOL008,2024-11-29 00:00:00.000000,-2.0,46.0,Image Generation,Desktop,6,6301.0
LOG0006721,USR00802,TOOL007,2023-11-23 00:00:00.000000,63.0,13.0,Productivity,DESKTOP,N/A,1150.0
LOG0011918,USR99917,TOOL008,2024-05-04 00:00:00.000000,-21.0,36.0,CODE ASSISTANT,Tablet,5,7758.0
LOG0006828,USR01119,TOOL012,2023-03-08 00:00:00.000000,110.0,28.0,N/A,Web Browser,3,7019.0
LOG0002058,USR00342,TOOL011,2023-05-17 00:00:00.000000,101.0,24.0,Search & Research,Tablet,3,7813.0
LOG0010307,USR00697,TOOL012,2024-05-04 00:00:00.000000,1.0,35.0,Search & Research,tablet,6,5018.0
LOG0008633,USR00652,TOOL007,2024-04-04 00:00:00.000000,80.0,2.0,Text Generation,tablet,0,2476.0
LOG0020156,USR02147,TOOL002,2024-07-21 00:00:00.000000,92.0,27.0,Productivity,Other,4,1798.0
LOG0022423,USR02059,TOOL003,2024-10-10 00:00:00.000000,36.0,34.0,Image Generation,Mobile,5,1114.0
LOG0020264,USR02148,TOOL012,2024-10-08 00:00:00.000000,11.0,3.0,text generation,Web Browser,4,7254.0
LOG0015618,USR00018,TOOL006,2023-06-19 00:00:00.000000,114.0,13.0,CODE ASSISTANT,Tablet,4,1683.0
LOG0014981,USR01008,TOOL003,2023-03-26 00:00:00.000000,105.0,49.0,N/A,N/A,-1,3982.0
LOG0004870,USR00013,TOOL008,2026-11-02 02:05:25.237122,8.0,12.0,N/A,,-1,7007.0
LOG0001464,USR00852,TOOL009,2024-04-15 00:00:00.000000,7.0,44.0,Productivity,,6,3432.0
LOG0023275,USR02148,TOOL003,2024-05-19 00:00:00.000000,18.0,4.0,N/A,Other,,445.0
LOG0012219,USR01232,TOOL005,2023-08-02 00:00:00.000000,89.0,7.0,Code Assistant,,4,4040.0
LOG0015410,USR01226,TOOL001,2024-06-07 00:00:00.000000,107.0,3.0,Image Generation,Mobile,4,6304.0
LOG0019074,USR01885,TOOL007,2023-06-06 00:00:00.000000,32.0,5.0,Search & Research,Desktop,N/A,7892.0
LOG0021252,USR01296,TOOL001,2024-09-06 00:00:00.000000,6408.0,14.0,text generation,mobile,6,6524.0
LOG0000777,USR01236,TOOL007,2024-08-16 00:00:00.000000,115.0,14.0,Video Generation,N/A,N/A,
LOG0004099,USR00842,TOOL008,2023-10-24 00:00:00.000000,44.0,13.0,,mobile,,3851.0
LOG0010457,USR00683,TOOL005,2023-06-04 00:00:00.000000,9797.0,39.0,Image Generation,Tablet,6,7070.0
LOG0019131,USR02573,TOOL011,2024-01-19 00:00:00.000000,90.0,19.0,text generation,Tablet,2,2850.0
LOG0003855,USR02336,TOOL003,2024-05-03 00:00:00.000000,52.0,7.0,Video Generation,Web Browser,6,7418.0
LOG0007359,USR01276,TOOL003,2023-06-18 00:00:00.000000,100.0,1.0,Code Assistant,tablet,2,4455.0
LOG0024949,USR02089,TOOL012,2024-09-08 00:00:00.000000,95.0,29.0,,mobile,5,5054.0
LOG0019450,USR02424,TOOL007,2024-06-04 00:00:00.000000,65.0,24.0,Text Generation,DESKTOP,5,3495.0
LOG0016476,USR00046,TOOL003,2024-03-20 00:00:00.000000,89.0,30.0,Video Generation,mobile,1,6782.0
LOG0012919,USR01522,TOOL011,2023-06-24 00:00:00.000000,71.0,19.0,text generation,N/A,2,5849.0
LOG0018368,USR00356,TOOL009,2024-01-29 00:00:00.000000,74.0,3.0,Other,Desktop,2,6306.0
LOG0008361,USR00115,TOOL003,2024-11-04 00:00:00.000000,100.0,,Search & Research,N/A,0,995.0
LOG0011283,USR01622,TOOL004,2023-03-04 00:00:00.000000,49.0,20.0,text generation,DESKTOP,4,5453.0
LOG0016246,USR00581,TOOL003,2023-04-22 00:00:00.000000,48.0,15.0,text generation,N/A,,5701.0
LOG0005997,USR00626,TOOL004,2023-11-13 00:00:00.000000,8566.0,6.0,Image Generation,Tablet,1,2238.0
LOG0015293,USR01876,TOOL002,2023-03-05 00:00:00.000000,58.0,49.0,Text Generation,Web Browser,0,575.0
LOG0018972,USR02902,TOOL008,2023-04-04 00:00:00.000000,117.0,9.0,CODE ASSISTANT,mobile,,6979.0
LOG0000526,USR01217,TOOL009,2024-02-09 00:00:00.000000,85.0,41.0,Text Generation,,0,3707.0
LOG0022966,USR00310,TOOL003,2023-02-13 00:00:00.000000,58.0,4.0,Search & Research,Mobile,1,5774.0
LOG0020057,USR02928,TOOL001,2023-11-08 00:00:00.000000,40.0,3.0,Text Generation,Desktop,1,3175.0
LOG0000321,USR02573,TOOL012,2024-05-30 00:00:00.000000,21.0,32.0,Code Assistant,Other,4,6071.0
LOG0006950,USR02789,TOOL012,2024-04-22 00:00:00.000000,93.0,19.0,Search & Research,Other,-1,362.0
LOG0020124,USR02798,TOOL005,2024-11-21 00:00:00.000000,102.0,,Text Generation,mobile,4,576.0
LOG0021800,USR01306,TOOL003,2023-02-22 00:00:00.000000,59.0,49.0,Image Generation,Tablet,6,7485.0
LOG0004675,USR00481,TOOL008,2024-05-08 00:00:00.000000,52.0,50.0,text generation,DESKTOP,6,6555.0
LOG0015299,USR02158,TOOL008,2023-02-23 00:00:00.000000,79.0,22.0,Image Generation,N/A,,4301.0
LOG0010653,USR02616,TOOL012,2023-08-10 00:00:00.000000,71.0,17.0,Search & Research,mobile,6,3274.0
LOG0018301,USR00372,TOOL007,2024-04-12 00:00:00.000000,95.0,43.0,,Desktop,0,2089.0
LOG0005700,USR02993,TOOL002,2024-12-07 00:00:00.000000,45.0,11.0,Code Assistant,N/A,N/A,1034.0
LOG0017801,USR01544,TOOL001,2023-08-16 00:00:00.000000,46.0,5.0,Productivity,,N/A,7465.0
LOG0022927,USR02140,TOOL003,2024-03-20 00:00:00.000000,106.0,6.0,text generation,Mobile,2,7306.0
LOG0020809,USR00799,TOOL005,2024-07-25 00:00:00.000000,39.0,12.0,,Web Browser,N/A,450.0
LOG0023469,USR02234,TOOL011,2024-04-21 00:00:00.000000,-25.0,23.0,,DESKTOP,4,5201.0
LOG0011782,USR01568,TOOL003,2023-10-23 00:00:00.000000,112.0,14.0,Other,tablet,1,5875.0
LOG0017224,USR02507,TOOL009,2023-11-15 00:00:00.000000,39.0,25.0,Image Generation,Mobile,1,7724.0
LOG0019103,USR00918,TOOL009,2023-09-18 00:00:00.000000,107.0,13.0,Video Generation,Tablet,4,7455.0
LOG0009544,USR00645,TOOL003,2024-04-23 00:00:00.000000,5257.0,31.0,Image Generation,Tablet,5,1304.0
LOG0005622,USR02750,TOOL010,2024-01-05 00:00:00.000000,24.0,43.0,Search & Research,DESKTOP,1,6858.0
LOG0023106,USR01772,TOOL011,2024-04-17 00:00:00.000000,,28.0,Code Assistant,Tablet,0,4060.0
LOG0007342,USR01031,TOOL011,2023-04-05 00:00:00.000000,,1.0,Other,tablet,-1,3524.0
LOG0008872,USR00562,TOOL003,2023-02-04 00:00:00.000000,43.0,40.0,Video Generation,mobile,6,1466.0
LOG0018078,USR01284,TOOL003,2023-11-17 00:00:00.000000,107.0,3.0,Search & Research,mobile,4,5781.0
LOG0022276,USR01836,TOOL001,2023-03-23 00:00:00.000000,39.0,42.0,text generation,,2,2264.0
LOG0016423,USR01617,TOOL011,2024-01-03 00:00:00.000000,92.0,2.0,Text Generation,N/A,N/A,4990.0
LOG0019849,USR01422,TOOL009,2024-06-17 00:00:00.000000,10.0,7.0,Search & Research,Web Browser,1,1297.0
LOG0005722,USR02740,TOOL007,2026-09-01 02:05:25.243678,,14.0,CODE ASSISTANT,Web Browser,,5101.0
LOG0016167,USR01928,TOOL009,2024-09-21 00:00:00.000000,36.0,21.0,CODE ASSISTANT,tablet,,5838.0
LOG0015335,USR99387,TOOL009,2023-01-27 00:00:00.000000,44.0,33.0,Code Assistant,Web Browser,1,5090.0
LOG0005337,USR02690,TOOL003,2024-07-27 00:00:00.000000,97.0,39.0,,Mobile,6,2046.0
LOG0014763,USR02726,TOOL002,2023-04-26 00:00:00.000000,111.0,18.0,text generation,tablet,0,2731.0
LOG0016825,USR01297,TOOL009,2024-03-15 00:00:00.000000,-15.0,-2.0,Image Generation,Mobile,4,1690.0
LOG0020580,USR00652,TOOL011,2024-09-07 00:00:00.000000,100.0,4.0,Code Assistant,Desktop,5,1069.0
LOG0011417,USR01295,TOOL002,,8414.0,32.0,Other,DESKTOP,0,1084.0
LOG0002666,USR02135,TOOL011,2024-01-28 00:00:00.000000,102.0,49.0,Code Assistant,,4,6416.0
LOG0018013,USR02788,TOOL009,2023-07-30 00:00:00.000000,109.0,12.0,Search & Research,N/A,,1517.0
LOG0005448,USR00584,TOOL001,2023-05-03 00:00:00.000000,51.0,21.0,Code Assistant,Desktop,3,343.0
LOG0003614,USR00925,TOOL003,2024-05-09 00:00:00.000000,2.0,44.0,Image Generation,Web Browser,6,3879.0
LOG0022241,USR02557,TOOL003,,116.0,16.0,Video Generation,Desktop,-1,7763.0
LOG0015186,USR02238,TOOL005,2024-04-29 00:00:00.000000,62.0,20.0,Image Generation,Other,,7928.0
LOG0012472,USR99675,TOOL002,2023-07-11 00:00:00.000000,30.0,20.0,text generation,Other,N/A,
LOG0005854,USR02507,TOOL007,2024-07-17 00:00:00.000000,68.0,8.0,,DESKTOP,3,2842.0
LOG0007679,USR00540,TOOL007,2024-02-16 00:00:00.000000,20.0,23.0,Productivity,Web Browser,0,4170.0
LOG0003649,USR01282,TOOL011,2023-07-04 00:00:00.000000,111.0,16.0,CODE ASSISTANT,tablet,-1,4201.0
LOG0011554,USR00734,TOOL007,2023-11-07 00:00:00.000000,72.0,22.0,N/A,mobile,-1,3284.0
LOG0005256,USR02981,TOOL002,2024-06-02 00:00:00.000000,9.0,50.0,Other,DESKTOP,2,3623.0
LOG0012212,USR01784,TOOL012,2023-12-23 00:00:00.000000,46.0,15.0,CODE ASSISTANT,Web Browser,1,3309.0
LOG0007269,USR02150,TOOL009,2023-03-17 00:00:00.000000,44.0,48.0,Search & Research,mobile,0,2509.0
LOG0022070,USR00565,TOOL012,2023-05-23 00:00:00.000000,71.0,8.0,text generation,mobile,,371.0
LOG0023508,USR99401,TOOL008,2024-10-24 00:00:00.000000,24.0,26.0,N/A,Desktop,N/A,1653.0
LOG0023868,USR01062,TOOL011,2023-06-20 00:00:00.000000,49.0,31.0,Search & Research,tablet,4,
LOG0009684,USR00365,TOOL001,2024-08-31 00:00:00.000000,114.0,23.0,Video Generation,Mobile,6,3757.0
LOG0004882,USR00185,TOOL009,2024-09-24 00:00:00.000000,105.0,17.0,Productivity,mobile,-1,524.0
LOG0017153,USR00199,TOOL003,2024-07-07 00:00:00.000000,98.0,49.0,Image Generation,Web Browser,N/A,2892.0
LOG0021894,USR00050,TOOL003,2024-10-27 00:00:00.000000,16.0,38.0,Search & Research,N/A,0,492.0
LOG0009936,USR02915,TOOL006,2023-05-04 00:00:00.000000,102.0,1.0,CODE ASSISTANT,tablet,3,1323.0
LOG0015226,USR01753,TOOL004,2023-06-22 00:00:00.000000,45.0,28.0,Text Generation,Other,4,5328.0
LOG0021939,USR02099,TOOL001,2024-05-30 00:00:00.000000,-17.0,20.0,Text Generation,DESKTOP,0,974.0
LOG0015402,USR02909,TOOL004,2023-08-14 00:00:00.000000,17.0,9.0,N/A,Desktop,3,4568.0
LOG0013084,USR02055,TOOL007,2023-02-26 00:00:00.000000,8.0,46.0,Productivity,Other,,257.0
LOG0015477,USR00256,TOOL011,2023-05-08 00:00:00.000000,49.0,42.0,Image Generation,mobile,N/A,4672.0
LOG0016047,USR00929,TOOL012,2023-01-04 00:00:00.000000,89.0,9.0,Video Generation,Web Browser,1,1139.0
LOG0019063,USR99726,TOOL002,2023-01-29 00:00:00.000000,,15.0,,,1,5012.0
LOG0003224,USR01067,TOOL003,2023-04-30 00:00:00.000000,117.0,,Code Assistant,mobile,6,5766.0
LOG0008150,USR99745,TOOL003,2024-07-02 00:00:00.000000,7521.0,7.0,CODE ASSISTANT,tablet,4,
LOG0024702,USR00428,TOOL003,2024-12-13 00:00:00.000000,,36.0,Other,,-1,5494.0
LOG0020582,USR02669,TOOL008,2023-11-08 00:00:00.000000,2433.0,45.0,Search & Research,,3,6180.0
LOG0017747,USR02987,TOOL002,2024-04-22 00:00:00.000000,5779.0,9.0,N/A,mobile,2,3365.0
LOG0021458,USR01449,TOOL009,2024-06-17 00:00:00.000000,9.0,50.0,Search & Research,N/A,-1,2531.0
LOG0021856,USR01622,TOOL008,2024-08-21 00:00:00.000000,1.0,30.0,text generation,Other,3,5533.0
LOG0023318,USR02783,TOOL005,2023-03-17 00:00:00.000000,52.0,48.0,,Web Browser,N/A,3758.0
LOG0006761,USR01725,TOOL004,2023-11-01 00:00:00.000000,23.0,47.0,Search & Research,DESKTOP,-1,840.0
LOG0018278,USR02995,TOOL355,2024-02-25 00:00:00.000000,80.0,45.0,Productivity,DESKTOP,2,7245.0
LOG0017450,USR01441,TOOL009,2024-12-04 00:00:00.000000,77.0,14.0,Other,tablet,-1,5001.0
LOG0016729,USR01947,TOOL011,2024-07-13 00:00:00.000000,99.0,3.0,Code Assistant,Tablet,N/A,3679.0
LOG0010318,USR02236,TOOL001,2023-09-02 00:00:00.000000,39.0,37.0,text generation,tablet,6,7869.0
LOG0024586,USR02010,TOOL001,2023-05-20 00:00:00.000000,26.0,14.0,Text Generation,,2,1449.0
LOG0002660,USR02193,TOOL008,2023-07-31 00:00:00.000000,1124.0,4.0,Productivity,tablet,-1,1732.0
LOG0003877,USR01765,TOOL001,2023-09-16 00:00:00.000000,100.0,39.0,CODE ASSISTANT,DESKTOP,4,2996.0
LOG0013756,USR02646,TOOL009,2024-07-12 00:00:00.000000,,33.0,CODE ASSISTANT,Mobile,3,4418.0
LOG0014648,USR01733,TOOL002,2023-06-15 00:00:00.000000,23.0,45.0,Text Generation,N/A,5,7425.0
LOG0023346,USR01714,TOOL008,2023-03-14 00:00:00.000000,7.0,16.0,Video Generation,tablet,3,6374.0
LOG0011689,USR00379,TOOL003,2024-11-17 00:00:00.000000,58.0,-2.0,Productivity,,3,7428.0
LOG0002535,USR99943,TOOL007,2024-03-03 00:00:00.000000,28.0,36.0,N/A,,2,1850.0
LOG0023347,USR00815,TOOL001,2024-02-02 00:00:00.000000,25.0,49.0,N/A,Mobile,N/A,
LOG0016265,USR02445,TOOL003,2023-06-03 00:00:00.000000,32.0,20.0,CODE ASSISTANT,tablet,0,5705.0
LOG0002729,USR02683,TOOL007,2023-05-27 00:00:00.000000,88.0,-2.0,Video Generation,Other,-1,3012.0
LOG0022782,USR00217,TOOL004,2023-12-10 00:00:00.000000,117.0,11.0,Code Assistant,mobile,5,2300.0
LOG0006877,USR00138,TOOL010,2023-09-13 00:00:00.000000,116.0,15.0,,Tablet,1,7658.0
LOG0001926,USR01935,TOOL005,2023-07-21 00:00:00.000000,97.0,39.0,CODE ASSISTANT,Desktop,-1,4383.0
LOG0019201,USR01220,TOOL006,2024-05-14 00:00:00.000000,39.0,-4.0,Video Generation,Other,3,3473.0
LOG0009270,USR02556,TOOL007,2023-04-06 00:00:00.000000,61.0,11.0,Image Generation,Web Browser,-1,506.0
LOG0001886,USR02868,TOOL008,,45.0,21.0,Other,Desktop,6,3795.0
LOG0024576,USR00073,TOOL003,2024-11-06 00:00:00.000000,5.0,-1.0,Productivity,Tablet,N/A,7664.0
LOG0024308,USR00961,TOOL012,2025-01-08 00:00:00.000000,57.0,25.0,Search & Research,Tablet,-1,383.0
LOG0007653,USR01222,TOOL002,2023-02-21 00:00:00.000000,1.0,44.0,Code Assistant,tablet,-1,1936.0
LOG0010675,USR01532,TOOL590,2024-06-02 00:00:00.000000,110.0,7.0,Other,Web Browser,5,5825.0
LOG0023156,USR02881,TOOL003,2023-10-09 00:00:00.000000,52.0,1.0,Productivity,,-1,6329.0
LOG0015006,USR01404,TOOL001,2025-01-25 00:00:00.000000,33.0,31.0,CODE ASSISTANT,mobile,N/A,3082.0
LOG0001544,USR01182,TOOL009,2023-08-16 00:00:00.000000,86.0,19.0,Search & Research,tablet,1,6641.0
LOG0004371,USR00422,TOOL003,2023-07-22 00:00:00.000000,21.0,32.0,Productivity,DESKTOP,0,3810.0
LOG0007291,USR00682,TOOL008,2024-07-05 00:00:00.000000,23.0,,text generation,Desktop,5,2721.0
LOG0004569,USR00861,TOOL006,2023-11-01 00:00:00.000000,,39.0,Other,mobile,,3082.0
LOG0000464,USR00448,TOOL012,2024-01-26 00:00:00.000000,94.0,13.0,Image Generation,tablet,-1,2561.0
LOG0023575,USR02220,TOOL003,2024-12-27 00:00:00.000000,63.0,25.0,Productivity,tablet,0,4288.0
LOG0000897,USR01351,TOOL001,2024-02-11 00:00:00.000000,95.0,22.0,Search & Research,mobile,6,6582.0
LOG0008462,USR99561,TOOL007,2023-10-10 00:00:00.000000,54.0,24.0,Search & Research,Other,0,2696.0
LOG0001874,USR00770,TOOL005,2023-07-19 00:00:00.000000,51.0,28.0,Search & Research,Other,5,245.0
LOG0019532,USR00182,TOOL009,2023-01-29 00:00:00.000000,-9.0,25.0,Other,Mobile,6,7995.0
LOG0000666,USR01769,TOOL004,2024-07-31 00:00:00.000000,16.0,48.0,text generation,Mobile,-1,
LOG0006460,USR01877,TOOL010,2024-09-10 00:00:00.000000,83.0,4.0,Image Generation,mobile,0,3935.0
LOG0022196,USR02875,TOOL003,2024-04-30 00:00:00.000000,56.0,15.0,Code Assistant,tablet,3,2186.0
LOG0012848,USR02373,TOOL009,2025-01-07 00:00:00.000000,101.0,38.0,Other,Desktop,0,4643.0
LOG0000691,USR00156,TOOL003,2024-12-06 00:00:00.000000,15.0,9.0,CODE ASSISTANT,Mobile,0,3790.0
LOG0004497,USR00140,TOOL006,2024-12-12 00:00:00.000000,73.0,20.0,Productivity,,,5134.0
LOG0014874,USR01759,TOOL006,2024-03-20 00:00:00.000000,38.0,15.0,Productivity,,N/A,7856.0
LOG0001411,USR02691,TOOL004,2023-03-13 00:00:00.000000,64.0,11.0,Search & Research,Mobile,6,807.0
LOG0002333,USR01363,TOOL012,2024-07-04 00:00:00.000000,,28.0,,,2,
LOG0019586,USR02439,TOOL003,2024-02-07 00:00:00.000000,90.0,32.0,Other,mobile,0,4300.0
LOG0017066,USR02592,TOOL004,2023-07-19 00:00:00.000000,97.0,36.0,Video Generation,tablet,5,3491.0
LOG0004972,USR00245,TOOL001,2024-07-04 00:00:00.000000,5930.0,47.0,Code Assistant,tablet,5,172.0
LOG0021742,USR01399,TOOL009,2023-07-31 00:00:00.000000,28.0,46.0,Text Generation,tablet,0,3398.0
LOG0004764,USR02178,TOOL006,2024-08-27 00:00:00.000000,19.0,18.0,Video Generation,Web Browser,2,
LOG0020001,USR00104,TOOL005,2024-11-30 00:00:00.000000,41.0,3.0,N/A,Desktop,4,6965.0
LOG0015138,USR01303,TOOL003,2023-02-16 00:00:00.000000,35.0,34.0,CODE ASSISTANT,tablet,6,1999.0
LOG0002912,USR00069,TOOL002,2023-03-15 00:00:00.000000,105.0,47.0,,Web Browser,6,4942.0
LOG0016573,USR00766,TOOL006,2023-12-29 00:00:00.000000,9.0,11.0,CODE ASSISTANT,Desktop,3,967.0
LOG0019215,USR01706,TOOL543,2024-04-16 00:00:00.000000,106.0,39.0,Other,Other,,6530.0
LOG0018073,USR02801,TOOL009,2023-04-17 00:00:00.000000,80.0,6.0,CODE ASSISTANT,Web Browser,3,5358.0
LOG0013426,USR02972,TOOL007,2023-01-26 00:00:00.000000,85.0,41.0,Productivity,Desktop,4,
LOG0020790,USR02183,TOOL006,2024-08-10 00:00:00.000000,93.0,-3.0,Search & Research,Desktop,-1,1281.0
LOG0002153,USR02617,TOOL010,2024-09-25 00:00:00.000000,57.0,26.0,text generation,Mobile,1,3776.0
LOG0023757,USR01139,TOOL009,2024-06-15 00:00:00.000000,98.0,21.0,N/A,,,380.0
LOG0022514,USR01296,TOOL001,2023-07-04 00:00:00.000000,20.0,17.0,,,5,2621.0
LOG0016655,USR01402,TOOL002,2023-09-30 00:00:00.000000,-6.0,18.0,N/A,,,4093.0
LOG0023576,USR00645,TOOL003,2024-03-29 00:00:00.000000,68.0,38.0,,Web Browser,-1,5475.0
LOG0022669,USR00046,TOOL008,2024-10-03 00:00:00.000000,,27.0,N/A,Web Browser,2,1075.0
LOG0010896,USR02666,TOOL009,2024-06-09 00:00:00.000000,81.0,46.0,Search & Research,Tablet,4,1374.0
LOG0000586,USR01683,TOOL005,2023-09-28 00:00:00.000000,83.0,3.0,N/A,tablet,-1,4552.0
LOG0010140,USR02493,TOOL001,2023-11-12 00:00:00.000000,50.0,16.0,Productivity,Mobile,N/A,6884.0
LOG0021932,USR01131,TOOL005,2023-05-30 00:00:00.000000,102.0,,text generation,N/A,5,702.0
LOG0000315,USR00143,TOOL003,2024-05-18 00:00:00.000000,92.0,11.0,N/A,Desktop,0,4989.0
LOG0002302,USR00404,TOOL002,2024-10-21 00:00:00.000000,19.0,21.0,Other,Desktop,N/A,3334.0
LOG0024361,USR01620,TOOL001,2024-01-08 00:00:00.000000,98.0,46.0,Image Generation,tablet,5,1089.0
LOG0015805,USR01641,TOOL001,2024-10-31 00:00:00.000000,107.0,34.0,CODE ASSISTANT,DESKTOP,6,6156.0
LOG0014640,USR01003,TOOL012,2023-01-22 00:00:00.000000,9211.0,48.0,Video Generation,DESKTOP,-1,663.0
LOG0018919,USR01708,TOOL006,2023-03-31 00:00:00.000000,9.0,48.0,text generation,Desktop,1,7019.0
LOG0013343,USR02027,TOOL010,2023-11-01 00:00:00.000000,60.0,19.0,,DESKTOP,3,1966.0
LOG0020783,USR01643,TOOL005,2024-04-23 00:00:00.000000,21.0,40.0,text generation,Mobile,0,5722.0
LOG0012640,USR01740,TOOL003,2026-06-07 02:05:25.295599,99.0,23.0,Image Generation,tablet,N/A,5794.0
LOG0011825,USR00681,TOOL011,2023-07-10 00:00:00.000000,19.0,19.0,Search & Research,N/A,6,4106.0
LOG0006084,USR01983,TOOL010,2023-12-09 00:00:00.000000,70.0,45.0,Text Generation,Mobile,3,959.0
LOG0013742,USR02080,TOOL001,2024-08-11 00:00:00.000000,77.0,42.0,CODE ASSISTANT,tablet,2,3872.0
LOG0023298,USR00376,TOOL004,2023-03-27 00:00:00.000000,100.0,26.0,Code Assistant,Mobile,-1,6929.0
LOG0007702,USR01916,TOOL006,2023-06-13 00:00:00.000000,78.0,26.0,text generation,,2,3279.0
LOG0024387,USR00196,TOOL009,2023-06-26 00:00:00.000000,30.0,12.0,Video Generation,,3,850.0
LOG0010049,USR01991,TOOL241,2024-05-21 00:00:00.000000,46.0,6.0,CODE ASSISTANT,mobile,,7892.0
LOG0003821,USR02180,TOOL003,2023-04-16 00:00:00.000000,48.0,,Code Assistant,mobile,1,6078.0
